0.014174132387723725	-0.013746011745647019	-0.002083694087942865	-0.004643613352812387	0.011982586960838487	0.009025401982811166	0.013267561126603062	0.012216248665067216	7.860942602157593	
0.046839726337197386	-0.04539891270737182	-0.006870771006725558	-0.015326420535809578	0.039601605102964246	0.02983317101399023	0.04384749791935324	0.04037336327086924	7.861926317214966	
-0.027184381668507764	0.02642718605699214	0.004036775738790571	0.008953119081019378	-0.022969087641873297	-0.017286893649562624	-0.02543749998982095	-0.023418739629692726	7.863310098648071	
-0.2594110077813274	0.25142018904441144	0.038059020087698306	0.08487667845287714	-0.2193168672872502	-0.16521457158587013	-0.2428422323841175	-0.22359349986170712	7.864771366119385	
-0.3587878102910781	0.34743079002136223	0.0524386336419846	0.11716393714663813	-0.30339285366009394	-0.2286186184489027	-0.3359067597068035	-0.3093004427656705	7.865931034088135	
-0.11386627397663904	0.11033673210800443	0.016607324909496988	0.0372204156271759	-0.09632191147711189	-0.0726030302273647	-0.1065821745509051	-0.09818426596730336	7.867084741592407	
-0.08012406221425475	0.07870161862669572	0.012243002694926973	0.026950506946230454	-0.06767533843556717	-0.05083683492090427	-0.07486565302290246	-0.06898686986725888	7.868038654327393	
-1.1106437165525853	1.0774213030411603	0.1634645109210488	0.36409739238062694	-0.9389218136777431	-0.7071460762337783	-1.0395962339682896	-0.9572243137361758	7.868919372558594	
-2.913557072213134	2.8226979299646686	0.426732784358368	0.9524616510883805	-2.4634986474692853	-1.8560416603905479	-2.7276020930343066	-2.5114805309356103	7.869795083999634	
-3.9930384406891752	3.868390163306648	0.5843725702628286	1.3051849248898884	-3.376431551709529	-2.5440498135398566	-3.7381334197447194	-3.44213426056686	7.870665550231934	
-3.869105331781107	3.7526844850219794	0.5680967235464931	1.2676974358439197	-3.2714707048993095	-2.4644373907484214	-3.621568327136818	-3.3350869997434662	7.871511697769165	
-4.533573019225004	4.401277187981013	0.668054084238894	1.4883768779357396	-3.832944331568798	-2.8866463141355574	-4.243150937495134	-3.9074948632789086	7.87236762046814	
-8.12351946624225	7.87744205601593	1.193233272859329	2.660728858718251	-6.868509904885677	-5.1738553288598945	-7.604251048035028	-7.002141248622118	7.873201370239258	
-13.361705222560461	12.946870997837276	1.957173948539133	4.369266036575792	-11.29823146580078	-8.512318986032206	-12.508612726421072	-11.517993811974776	7.874459981918335	
-16.47538082949211	15.96717560440982	2.4137305368401547	5.389607612512777	-13.931174369102777	-10.495988887508892	-15.423013449756674	-14.202043131964903	7.917073965072632	
-16.614062480881035	16.11627609247908	2.4406773426006936	5.4452379105582995	-14.047822540886436	-10.581945118629008	-15.551383286113492	-14.32085743036726	7.918528318405151	
-18.1560650382993	17.618551777690715	2.671320903596673	5.95533927065938	-15.351277053672373	-11.562481623888317	-16.99438643994603	-15.649603730931878	7.919710874557495	
-25.12173424612495	24.356953006921266	3.6870258022718287	8.225592793409783	-21.24185680790918	-16.001795286888935	-23.51650004164152	-21.65468402412789	7.920945405960083	
-34.53464652834111	33.46484323179547	5.058473774179557	11.294718990455078	-29.201893770217886	-22.00119424221209	-32.32929245762753	-29.769406900667878	7.922382593154907	
-39.1764751261247	37.97394067251004	5.741687533189332	12.820629787173091	-33.12631535262271	-24.95699978754702	-36.67315511259938	-33.76996851785057	7.923595190048218	
-37.74484406836132	36.614019713903375	5.544559174273505	12.37195357889049	-31.914299456480354	-24.040007614063967	-35.3302192510843	-32.534182314324504	7.924984931945801	
-38.09187139432358	36.955702613191235	5.599664650244928	12.489968485953002	-32.2073062094625	-24.25912649272084	-35.65459988549138	-32.83273152587673	7.92635440826416	
-46.83157685316795	45.39642675430224	6.86757452987467	15.32927026610233	-39.59827953414168	-29.830826249719625	-43.8382199546331	-40.36737827833821	7.927680492401123	
-58.56894900191598	56.748046529051535	8.574579260960556	19.15302839153486	-49.52317194987376	-37.311822338518866	-54.82671593040876	-50.48528951847339	7.9288904666900635	
-61.43456851789256	59.545551822763414	9.001198878071914	20.10535694064329	-51.9440942020523	-39.133622963967625	-57.50616126276209	-52.95327135727352	7.930219888687134	
-53.67126203744108	52.06022807735841	7.881489517082222	17.593875053558193	-45.377015714189994	-34.180267621266616	-50.23461928911115	-46.258413549977014	7.931520462036133	
-47.891409171331915	46.45514254237243	7.035533008124769	15.702399998452782	-40.489144724446746	-30.496549185262673	-44.823619645162616	-41.27551689964802	7.932938575744629	
-54.18266974063903	52.50040082647723	7.934558010293027	17.725931885062497	-45.80959431613748	-34.510729382233684	-50.71595230350425	-46.69972007146973	7.934142589569092	
-64.04593458288113	62.02451146468776	9.361083766679315	20.929452173612386	-54.148524081738984	-40.798263112020024	-59.94983610358435	-55.201326456089845	7.9355573654174805	
-59.73841765666715	57.879572990905345	8.740185922909136	19.542259989224178	-50.50226518558837	-38.04796575629117	-55.91314867080932	-51.484723856377116	7.97803258895874	
-39.140412792587135	37.96635627437699	5.745070055497926	12.840201150986008	-33.081680962698506	-24.915971778037672	-36.626210518382535	-33.72594290352538	7.979326963424683	
-21.129333263490857	20.49764145970598	3.1034988122915035	6.941229830419965	-17.851857919618936	-13.44121978805231	-19.76652432206737	-18.20070703110181	7.980631113052368	
-20.319430239560948	19.635471364988195	2.950933289531463	6.624349142624382	-17.168324380820373	-12.934717119909788	-19.01351801214917	-17.50497011633126	7.982125282287598	
-24.427091546137504	23.567839309245898	3.5271340107823845	7.93515143361626	-20.640167004206052	-15.557405335220864	-22.860990916948026	-21.045705709424503	7.9838268756866455	
-8.547463041886832	8.220181173343082	1.215404340134482	2.7700199423505225	-7.208216452559853	-5.433890014254822	-7.991975257523706	-7.35408727257363	7.9850547313690186	
29.6623423804093	-28.74251810804801	-4.351143559053491	-9.681478152169063	25.103887509980687	18.91917850340561	27.780473439231997	25.584717778342423	7.986218690872192	
63.38413174554974	-61.44177168629535	-9.295198280547382	-20.72442671699707	53.61598885785513	40.40034256192058	59.34381549688436	54.64948691235378	7.987403392791748	
72.31969334939568	-70.20572276269465	-10.649808058001344	-23.719842434831783	61.16754729591091	46.07781132904538	67.69859308967423	62.34597021514561	7.989060401916504	
